2017-11-07 22-42-46:Test 1
2017-11-07 22-42-49:Test 1
2017-11-20 22-40-53 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-40-57 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-02 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-06 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-11 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-15 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-19 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-24 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-28 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-32 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-37 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-41 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-45 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-50 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-54 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-41-58 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-03 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-07 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-11 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-20 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-24 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-29 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-33 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-37 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-42 : Telegram - offset_check: 100889010, offset_compare: 100889010
2017-11-20 22-42-46 : Telegram - offset_check: 100889011, offset_compare: 100889010
2017-11-20 22-42-47 : /new
2017-11-20 22-42-51 : Telegram - offset_check: 100889011, offset_compare: 100889011
2017-11-20 22-42-55 : Telegram - offset_check: 100889012, offset_compare: 100889011
2017-11-20 22-42-56 : s usdt btc 8500 10 0.5 100
2017-11-20 22-43-15 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-20 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-24 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-28 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-33 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-37 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-41 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-46 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-50 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-43-54 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-00 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-04 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-08 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-13 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-17 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-21 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-26 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-30 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-34 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-38 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-43 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-47 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-51 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-44-56 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-00 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-05 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-09 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-13 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-18 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-22 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-26 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-31 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-35 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-39 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-43 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-48 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-52 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-45-56 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-00 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-05 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-09 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-14 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-18 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-22 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-27 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-31 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-35 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-39 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-44 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-48 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-53 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-46-57 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-01 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-05 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-10 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-15 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-19 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-24 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-28 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-32 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-36 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-41 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-46 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-50 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-54 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-47-59 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-03 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-07 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-12 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-16 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-20 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-25 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-29 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-33 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-38 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-42 : Telegram - offset_check: 100889012, offset_compare: 100889012
2017-11-20 22-48-46 : Telegram - offset_check: 100889013, offset_compare: 100889012
2017-11-20 22-48-48 : /new
2017-11-20 22-48-50 : Telegram - offset_check: 100889014, offset_compare: 100889013
2017-11-20 22-48-51 : s usdt btc 8500 10 0.5 100
2017-11-20 22-49-10 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-15 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-20 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-24 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-28 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-33 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-37 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-41 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-47 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-51 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-49-56 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-00 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-04 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-09 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-13 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-17 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-22 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-26 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-30 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-35 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-39 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-43 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-48 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-52 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-50-56 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-01 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-05 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-09 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-13 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-18 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-22 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-26 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-31 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-35 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-39 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-44 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-48 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-52 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-51-57 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-01 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-05 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-09 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-14 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-18 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-22 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-27 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-31 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-36 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-41 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-45 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-49 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-54 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-52-58 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-02 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-07 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-11 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-15 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-20 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-24 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-28 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-32 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-37 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-41 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-46 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-50 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-54 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-53-59 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-03 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-07 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-12 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-17 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-21 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-26 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-30 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-34 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-38 : Telegram - offset_check: 100889014, offset_compare: 100889014
2017-11-20 22-54-43 : Telegram - offset_check: 100889015, offset_compare: 100889014
2017-11-20 22-54-44 : /new
2017-11-20 22-54-47 : Telegram - offset_check: 100889015, offset_compare: 100889015
2017-11-20 22-54-51 : Telegram - offset_check: 100889016, offset_compare: 100889015
2017-11-20 22-54-52 : s usdt btc 8500 10 0.5 2.2
2017-11-20 22-55-12 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-16 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-21 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-25 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-30 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-35 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-39 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-44 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-48 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-53 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-55-58 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-02 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-07 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-11 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-16 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-20 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-24 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-29 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-33 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-37 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-42 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-46 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-51 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-56-56 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-00 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-04 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-09 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-13 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-18 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-22 : Telegram - offset_check: 100889016, offset_compare: 100889016
2017-11-20 22-57-26 : Telegram - offset_check: 100889018, offset_compare: 100889016
2017-11-20 22-57-28 : /new
2017-11-20 22-57-30 : Telegram - offset_check: 100889018, offset_compare: 100889018
2017-11-20 22-57-35 : Telegram - offset_check: 100889019, offset_compare: 100889018
2017-11-20 22-57-36 : s usdt btc 8500 10 0.5 2.2
2017-11-20 22-57-56 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-00 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-04 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-09 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-13 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-19 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-23 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-28 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-32 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-36 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-41 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-46 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-50 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-55 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-58-59 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-03 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-08 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-12 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-16 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-21 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-25 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-30 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-34 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-38 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-43 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-47 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-52 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 22-59-56 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-01 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-06 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-11 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-15 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-20 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-24 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-28 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-33 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-37 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-41 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-46 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-50 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-55 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-00-59 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-03 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-07 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-12 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-18 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-22 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-26 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-30 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-35 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-39 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-43 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-47 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-52 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-01-56 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-00 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-05 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-09 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-13 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-18 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-22 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-26 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-30 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-35 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-39 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-43 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-50 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-54 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-02-58 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-03 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-07 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-11 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-15 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-20 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-24 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-29 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-33 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-37 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-41 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-46 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-50 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-54 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-03-59 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-03 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-07 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-11 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-16 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-20 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-24 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-29 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-33 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-37 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-41 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-46 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-50 : Telegram - offset_check: 100889019, offset_compare: 100889019
2017-11-20 23-04-54 : Telegram - offset_check: 100889020, offset_compare: 100889019
2017-11-20 23-04-56 : /new
2017-11-20 23-04-58 : Telegram - offset_check: 100889020, offset_compare: 100889020
2017-11-20 23-05-02 : Telegram - offset_check: 100889021, offset_compare: 100889020
2017-11-20 23-05-04 : s usdt btc 8500 10 0.5 2.2
2017-11-20 23-05-24 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-28 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-32 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-36 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-41 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-45 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-49 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-55 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-05-59 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-04 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-08 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-12 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-16 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-21 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-25 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-29 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-34 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-38 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-42 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-47 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-51 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-06-55 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-07-00 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-07-04 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-07-08 : Telegram - offset_check: 100889021, offset_compare: 100889021
2017-11-20 23-07-12 : Telegram - offset_check: 100889021, offset_compare: 100889021
